	FIPS104	DEPT_NAME	DEPTCO	MIGCO2	MUNICO	MUNI_NAME	MATCH_QUAL	MPIO	MPIOS	AREA	PERIMETER	WCOLGEN02_	WCOLGEN021	DPTO	NOMBRE_DPT	NOMBRE_MPI	NOMBRE_CAB	CLASEMUN	ZONA	OF_REG	REG_ZONAS	HECTARES	CENTROID_LNG	CENTROID_LAT
382	CO26	Santander	68	68	432	Charalá	91.0	167	68167	509588934.368	127699.22598	386	616	68	SANTANDER	CHARALA	CHARALA	CM	ZONA03	DANGA	DANGAZONA03	50958.893	1100175.2481075134	1174375.1157826968
383	CO36	Boyacá	15	15	121	Soatá	88.0	753	15753	141083272.311	47814.3875966	387	882	15	BOYACA	SOATA	SOATA	CM	ZONA09	DABOG	DABOGZONA09	14108.327	1150139.428990407	1188258.1317837262
384	CO26	Santander	68	68	436	Guapota	100.0	322	68322	68673079.1037	35042.0094698	388	637	68	SANTANDER	GUAPOTA	GUAPOTA	CM	ZONA04	DANGA	DANGAZONA04	6867.308	1083261.7243030681	1188931.6714038856
385	CO02	Antioquia	05	05	064	Peñol	100.0	541	05541	148503938.831	62513.4249924	389	366	05	ANTIOQUIA	PE¥OL	PE¥OL	CM	ZONA03	DAMED	DAMEDZONA03	14850.394	871780.0561184111	1182024.0491784024
386	CO11	Chocó	27	27	282	Quibdó	90.0	001	27001	3514824430.28	451901.915804	390	281	27	CHOCO	QUIBDO	QUIBDO	CM	ZONA07	DAMED	DAMEDZONA07	351482.443	712432.7598163831	1148896.3292131922
387	CO36	Boyacá	15	15	122	La Uvita	100.0	403	15403	198764823.383	64431.5191501	391	884	15	BOYACA	LA UVITA	LA UVITA	CM	ZONA09	DABOG	DABOGZONA09	19876.482	1167839.5053869737	1181996.4593093446
388	CO26	Santander	68	68	436	Oiba	100.0	500	68500	240554519.152	73121.615702	392	650	68	SANTANDER	OIBA	OIBA	CM	ZONA04	DANGA	DANGAZONA04	24055.452	1087433.9055855474	1180087.783859283
389	CO02	Antioquia	05	05	033	San Carlos	100.0	649	05649	764739650.848	129697.760069	393	377	05	ANTIOQUIA	SAN CARLOS	SAN CARLOS	CM	ZONA03	DAMED	DAMEDZONA03	76473.965	907960.6200980862	1175195.4750446898
390	CO02	Antioquia	05	05	023	Guarne	100.0	318	05318	159830696.35	49298.9524553	394	346	05	ANTIOQUIA	GUARNE	GUARNE	CM	ZONA03	DAMED	DAMEDZONA03	15983.07	848423.2499381913	1184274.5562810546
391	CO26	Santander	68	68	435	El Guacamayo	100.0	245	68245	119273770.856	50857.9353058	395	626	68	SANTANDER	EL GUACAMAYO	EL GUACAMAYO	CM	ZONA04	DANGA	DANGAZONA04	11927.377	1061015.3789811411	1182445.534940965
392	CO31	Vichada	99	99	520	Puerto Carreño	100.0	001	99001	9552697575.14	410345.456434	396	839	99	VICHADA	PUERTO CARRE¥O	PUERTO CARRE¥O	CM	ZONA16	DABOG	DABOGZONA16	955269.758	1669898.2481195794	1139185.1629258275
393	CO26	Santander	68	68	435	Guadalupe	100.0	320	68320	161119492.138	54300.4967125	397	636	68	SANTANDER	GUADALUPE	GUADALUPE	CM	ZONA04	DANGA	DANGAZONA04	16111.949	1074490.6961727613	1177751.8642787957
394	CO02	Antioquia	05	05	064	Guatape	100.0	321	05321	81471035.2745	39355.5212755	398	347	05	ANTIOQUIA	GUATAPE	GUATAPE	CM	ZONA03	DAMED	DAMEDZONA03	8147.104	879104.1006094392	1180363.4780173975
395	CO02	Antioquia	05	05	054	Betulia	100.0	093	05093	255555507.144	76895.2082047	399	313	05	ANTIOQUIA	BETULIA	BETULIA	CM	ZONA06	DAMED	DAMEDZONA06	25555.551	790528.0811204906	1175646.4298346515
396	CO02	Antioquia	05	05	071	Heliconia	100.0	347	05347	113365885.841	42958.6740514	400	348	05	ANTIOQUIA	HELICONIA	HELICONIA	CM	ZONA01	DAMED	DAMEDZONA01	11336.589	813790.5987168327	1179810.2697734635
397	CO36	Boyacá	15	15	123	Chita	100.0	183	15183	563277558.608	112994.085085	401	885	15	BOYACA	CHITA	CHITA	CM	ZONA09	DABOG	DABOGZONA09	56327.756	1178605.725933348	1163803.793605115
398	CO36	Boyacá	15	15	124	Susacón	91.0	774	15774	213634311.254	70272.5061475	402	886	15	BOYACA	SUSACON	SUSACON	CM	ZONA09	DABOG	DABOGZONA09	21363.431	1146574.4176069184	1175684.0361341028
399	CO26	Santander	68	68	437	Bolívar	91.0	101	68101	1637851320.4	300175.397772	403	610	68	SANTANDER	BOLIVAR	BOLIVAR	CM	ZONA05	DANGA	DANGAZONA05	163785.132	992310.973931785	1165842.8730478447
400	CO02	Antioquia	05	05	059	Puerto Naré (La Magdalena)	80.0	585	05585	543739108.193	122589.711363	404	1048	05	ANTIOQUIA	PUERTO NARE	LA MAGDALENA	CM	ZONA05	DAMED	DAMEDZONA05	54373.911	929979.4063581096	1167213.3232481745
401	CO36	Boyacá	15	15	117	Puerto Boyacá	95.0	572	15572	1439329665.74	201154.177411	405	985	15	BOYACA	PUERTO BOYACA	PUERTO BOYACA	CM	ZONA03	DABOG	DABOGZONA03	143932.967	955657.600773958	1148307.8872065386
402	CO32	Casanare	85	85	517	Hato Corozal	100.0	125	85125	5076451529.33	537255.062278	406	851	85	CASANARE	HATO COROZAL	HATO COROZAL	CM	ZONA10	DABOG	DABOGZONA10	507645.153	1318124.218966046	1164418.6189913885
403	CO02	Antioquia	05	05	028	Marinilla	100.0	440	05440	113818004.854	51030.8830242	407	358	05	ANTIOQUIA	MARINILLA	MARINILLA	CM	ZONA01	DAMED	DAMEDZONA01	11381.8	862777.9139776672	1173501.3604571396
404	CO02	Antioquia	05	05	071	Armenia	100.0	059	05059	130856970.312	51319.7144837	408	308	05	ANTIOQUIA	ARMENIA	ARMENIA	CM	ZONA01	DAMED	DAMEDZONA01	13085.697	806950.4797370962	1173203.6718417457
405	CO02	Antioquia	05	05	031	Rionegro	100.0	615	05615	215751676.11	68489.5007557	409	372	05	ANTIOQUIA	RIONEGRO	RIONEGRO	CM	ZONA03	DAMED	DAMEDZONA03	21575.168	851006.0035239327	1172090.60866726
406	CO32	Casanare	85	85	518	La Salina	100.0	136	85136	152536136.653	54473.7673761	410	852	85	CASANARE	LA SALINA	LA SALINA	CM	ZONA10	DABOG	DABOGZONA10	15253.614	1189829.907316234	1170213.9550726267
407	CO02	Antioquia	05	05	065	Granada	100.0	313	05313	220747874.547	67799.9846789	411	344	05	ANTIOQUIA	GRANADA	GRANADA	CM	ZONA03	DAMED	DAMEDZONA03	22074.787	882705.3446446918	1167661.61233266
408	CO02	Antioquia	05	05	066	Retiro	100.0	607	05607	267691450.795	71946.5668912	412	371	05	ANTIOQUIA	RETIRO	RETIRO	CM	ZONA03	DAMED	DAMEDZONA03	26769.145	839517.5982657443	1162918.1048946665
409	CO26	Santander	68	68	434	Aguada	100.0	013	68013	45990853.3264	28898.633685	413	605	68	SANTANDER	AGUADA	AGUADA	CM	ZONA05	DANGA	DANGAZONA05	4599.085	1061260.423158479	1172671.5269310754
410	CO02	Antioquia	05	05	024	Itaguí	90.0	360	05360	23497905.1557	21863.7239077	414	350	05	ANTIOQUIA	ITAGUI	ITAGUI	CM	ZONA05	DAMED	DAMEDZONA05	2349.791	828395.3362904799	1174940.963176789
411	CO02	Antioquia	05	05	019	Envigado	100.0	266	05266	46811514.6668	28567.4193152	415	338	05	ANTIOQUIA	ENVIGADO	ENVIGADO	CM	ZONA04	DAMED	DAMEDZONA04	4681.151	833264.3919694495	1171233.1786525885
412	CO31	Vichada	99	99	520	La Primavera	100.0	524	99524	20380621440.6	678336.995563	416	840	99	VICHADA	LA PRIMAVERA	LA PRIMAVERA	CM	ZONA16	DABOG	DABOGZONA16	2038062.144	1507503.070242254	1102071.9810652058
413	CO02	Antioquia	05	05	071	Angelópolis	94.0	036	05036	88008821.4396	39697.6298721	417	300	05	ANTIOQUIA	ANGELOPOLIS	ANGELOPOLIS	CM	ZONA06	DAMED	DAMEDZONA06	8800.882	817692.61092764	1168826.8259688907
414	CO26	Santander	68	68	432	Encino	100.0	264	68264	431744092.165	88852.5274638	418	629	68	SANTANDER	ENCINO	ENCINO	CM	ZONA03	DANGA	DANGAZONA03	43174.409	1112213.179838074	1160929.8984087443
415	CO02	Antioquia	05	05	027	La Estrella	100.0	380	05380	37075915.6714	26842.0889487	419	300	05	ANTIOQUIA	LA ESTRELLA	LA ESTRELLA	CM	ZONA02	DAMED	DAMEDZONA02	3707.592	824482.1579022459	1170745.6131469817
416	CO26	Santander	68	68	436	Suaita	100.0	770	68770	359185462.708	87315.2519409	420	672	68	SANTANDER	SUAITA	SUAITA	CM	ZONA04	DANGA	DANGAZONA04	35918.546	1078692.743731547	1164068.9372082227
417	CO36	Boyacá	15	15	122	Jericó	90.0	368	15368	133068106.009	47831.8283423	421	887	15	BOYACA	JERICO	JERICO	CM	ZONA09	DABOG	DABOGZONA09	13306.811	1164235.5598395884	1167460.9994076984
418	CO26	Santander	68	68	441	El Peñón	85.0	250	68250	357800636.496	95526.898232	422	1023	68	SANTANDER	EL PE¥ON	EL PE¥ON	CM	ZONA05	DANGA	DANGAZONA05	35780.064	1010124.8029823363	1162524.9428907095
419	CO02	Antioquia	05	05	015	Concordia	100.0	209	05209	201664437.748	66193.9004974	423	331	05	ANTIOQUIA	CONCORDIA	CONCORDIA	CM	ZONA06	DAMED	DAMEDZONA06	20166.444	796879.936947485	1162236.4732448237
420	CO02	Antioquia	05	05	032	Sabaneta	100.0	631	05631	21570922.2167	19196.2886917	424	374	05	ANTIOQUIA	SABANETA	SABANETA	CM	ZONA04	DAMED	DAMEDZONA04	2157.092	828799.5148663868	1169427.5285178814
421	CO02	Antioquia	05	05	038	Santuario	94.0	697	05697	64583209.3619	36488.7290961	425	390	05	ANTIOQUIA	EL SANTUARIO	EL SANTUARIO	CM	ZONA01	DAMED	DAMEDZONA01	6458.321	868734.6527942113	1168712.6270053785
422	CO36	Boyacá	15	15	124	Sativanorte	100.0	720	15720	141693851.007	57907.4862364	426	888	15	BOYACA	SATIVANORTE	SATIVANORTE	CM	ZONA09	DABOG	DABOGZONA09	14169.385	1146985.8126280962	1166811.156700622
423	CO26	Santander	68	68	434	San Benito	100.0	673	68673	45584622.1192	33478.9026922	427	662	68	SANTANDER	SAN BENITO	SAN BENITO	CM	ZONA05	DANGA	DANGAZONA05	4558.462	1060149.521010208	1166238.652830619
424	CO36	Boyacá	15	15	124	Tutaza	100.0	839	15839	152645676.601	49671.2669666	428	891	15	BOYACA	TUTAZA	TUTAZA	CM	ZONA09	DABOG	DABOGZONA09	15264.568	1133001.0003601094	1160747.727223777
425	CO02	Antioquia	05	05	070	Titiribí	92.0	809	05809	145924881.17	51652.1832053	429	397	05	ANTIOQUIA	TITIRIBI	TITIRIBI	CM	ZONA06	DAMED	DAMEDZONA06	14592.488	807601.6081513738	1161463.7215875015
426	CO02	Antioquia	05	05	012	Carmen de Viboral	94.0	148	05148	423873744.058	108812.715942	430	324	05	ANTIOQUIA	EL CARMEN DE VIBORAL	EL CARMEN DE VIBORAL	CM	ZONA01	DAMED	DAMEDZONA01	42387.374	868476.2026602674	1150615.475855049
427	CO02	Antioquia	05	05	060	San Luis	100.0	660	05660	443819867.837	95129.761357	431	382	05	ANTIOQUIA	SAN LUIS	SAN LUIS	CM	ZONA03	DAMED	DAMEDZONA03	44381.987	902652.8043123557	1155430.8081271509
428	CO36	Boyacá	15	15	123	Socota	100.0	755	15755	636969921.659	120782.851114	432	890	15	BOYACA	SOCOTA	SOCOTA	CM	ZONA09	DABOG	DABOGZONA09	63696.992	1166100.2619700476	1145082.8480854433
429	CO02	Antioquia	05	05	010	Caldas	100.0	129	05129	152790205.644	53659.4422856	433	319	05	ANTIOQUIA	CALDAS	CALDAS	CM	ZONA02	DAMED	DAMEDZONA02	15279.021	827474.0070124014	1159492.5828048538
430	CO26	Santander	68	68	434	Chipatá	91.0	179	68179	97286057.931	38887.608424	434	619	68	SANTANDER	CHIPATA	CHIPATA	CM	ZONA05	DANGA	DANGAZONA05	9728.606	1047271.3102549799	1161923.3436782388
431	CO02	Antioquia	05	05	062	Salgar	100.0	642	05642	448675689.638	98410.3943959	435	375	05	ANTIOQUIA	SALGAR	SALGAR	CM	ZONA06	DAMED	DAMEDZONA06	44867.569	784190.6432845971	1154396.7125799195
432	CO32	Casanare	85	85	518	Sácama	90.0	315	85315	285406606.767	87465.1938997	436	861	85	CASANARE	SACAMA	SACAMA	CM	ZONA10	DABOG	DABOGZONA10	28540.661	1202964.1538077584	1158313.482926481
433	CO26	Santander	68	68	441	Sucre	100.0	773	68773	372327630.625	121205.217351	437	673	68	SANTANDER	SUCRE	SUCRE	CM	ZONA05	DANGA	DANGAZONA05	37232.763	1012693.9416508789	1151603.3785884809
434	CO02	Antioquia	05	05	065	Cocorna	100.0	197	05197	263019032.654	87390.0923156	438	329	05	ANTIOQUIA	COCORNA	COCORNA	CM	ZONA03	DAMED	DAMEDZONA03	26301.903	879432.0247707274	1155685.118711583
435	CO32	Casanare	85	85	517	Paz de Ariporo	100.0	250	85250	12476380463.4	613191.539986	439	857	85	CASANARE	PAZ DE ARIPORO	PAZ DE ARIPORO	CM	ZONA10	DABOG	DABOGZONA10	1247638.046	1354790.0159825315	1129202.3770405122
436	CO36	Boyacá	15	15	143	Santana	100.0	686	15686	72358140.1735	34408.5071592	440	921	15	BOYACA	SANTANA	SANTANA	CM	ZONA05	DANGA	DANGAZONA05	7235.814	1063087.7536537687	1159893.6242999765
437	CO02	Antioquia	05	05	003	Amagá	88.0	030	05030	102249809.74	43020.995206	441	297	05	ANTIOQUIA	AMAGA	AMAGA	CM	ZONA06	DAMED	DAMEDZONA06	10224.981	818358.3976387058	1157827.3507070402
438	CO36	Boyacá	15	15	124	Sativasur	100.0	723	15723	56147042.441	41580.6855259	442	889	15	BOYACA	SATIVASUR	SATIVASUR	CM	ZONA09	DABOG	DABOGZONA09	5614.704	1148454.3841014125	1160220.9198600103
439	CO26	Santander	68	68	438	Güepsa	90.0	327	68327	35166799.6123	25240.4426669	443	1044	68	SANTANDER	GUEPSA	GUEPSA	CM	ZONA05	DANGA	DANGAZONA05	3516.68	1053894.6843839907	1157915.1298594717
440	CO36	Boyacá	15	15	125	Paz De Río	94.0	537	15537	111231695.083	43837.4568168	444	892	15	BOYACA	PAZ DE RIO	PAZ DE RIO	CM	ZONA09	DABOG	DABOGZONA09	11123.17	1143098.072213385	1155335.5497802852
441	CO02	Antioquia	05	05	026	La Ceja	100.0	376	05376	134709367.443	56847.2310791	445	354	05	ANTIOQUIA	LA CEJA	LA CEJA	CM	ZONA03	DAMED	DAMEDZONA03	13470.937	848708.6027555587	1154691.5390462326
442	CO11	Chocó	27	27	288	Alto Baudó	94.0	025	27025	2112073264.82	293730.280725	446	275	27	CHOCO	ALTO BAUDO	PIE DE PATO	CM	ZONA07	DAMED	DAMEDZONA07	211207.326	668027.9289973646	1114786.981964963
443	CO36	Boyacá	15	15	125	Socha	100.0	757	15757	180387785.186	62397.2244404	447	893	15	BOYACA	SOCHA	SOCHA	CM	ZONA09	DABOG	DABOGZONA09	18038.779	1152846.0171686453	1147291.0452378844
444	CO02	Antioquia	05	05	002	La Unión	92.0	400	05400	201108101.005	67646.8550568	448	355	05	ANTIOQUIA	LA UNION	LA UNION	CM	ZONA03	DAMED	DAMEDZONA03	20110.81	857182.7433174764	1148519.9688538925
445	CO36	Boyacá	15	15	124	Belén	88.0	087	15087	154722258.166	57143.4691619	449	870	15	BOYACA	BELEN	BELEN	CM	ZONA07	DABOG	DABOGZONA07	15472.226	1128016.3317861897	1152438.5487048016
446	CO36	Boyacá	15	15	143	Chitaraque	100.0	185	15185	135086447.075	52509.1569597	450	922	15	BOYACA	CHITARAQUE	CHITARAQUE	CM	ZONA04	DANGA	DANGAZONA04	13508.645	1069018.06253653	1150724.249582845
447	CO36	Boyacá	15	15	143	San José De Pare	96.0	664	15664	100270577.283	46084.0027451	451	923	15	BOYACA	SAN JOSE DE PARE	SAN JOSE DE PARE	CM	ZONA05	DANGA	DANGAZONA05	10027.058	1057722.690836384	1152387.1442771112
448	CO02	Antioquia	05	05	059	Puerto Triunfo	100.0	591	05591	354359933.562	87335.6021136	452	369	05	ANTIOQUIA	PUERTO TRIUNFO	PUERTO TRIUNFO	CM	ZONA05	DAMED	DAMEDZONA05	35435.993	930993.6326271858	1148288.2530746257
449	CO32	Casanare	85	85	518	Támara	90.0	400	85400	1100225896.4	157853.095722	453	863	85	CASANARE	TAMARA	TAMARA	CM	ZONA10	DABOG	DABOGZONA10	110022.59	1203804.4127642685	1139466.2395455667
450	CO26	Santander	68	68	432	Gambita	100.0	298	68298	435167218.685	101703.819825	454	633	68	SANTANDER	GAMBITA	GAMBITA	CM	ZONA04	DANGA	DANGAZONA04	43516.722	1078961.4239388756	1144218.2665206613
451	CO02	Antioquia	05	05	070	Venecia	100.0	861	05861	144773410.314	55753.2026958	455	405	05	ANTIOQUIA	VENECIA	VENECIA	CM	ZONA06	DAMED	DAMEDZONA06	14477.341	809728.0512487878	1150152.045208656
452	CO11	Chocó	27	27	288	Nuquí	88.0	495	27495	1006758912.45	193903.280438	456	286	27	CHOCO	NUQUI	NUQUI	CM	ZONA07	DAMED	DAMEDZONA07	100675.891	640939.5184761643	1120701.7264583916
453	CO26	Santander	68	68	438	Barbosa	100.0	077	68077	33382801.0409	28944.7563815	457	992	68	SANTANDER	BARBOSA	BARBOSA	CM	ZONA04	DANGA	DANGAZONA04	3338.28	1049125.1735172083	1149592.2464976949
454	CO26	Santander	68	68	441	La Belleza	100.0	377	68377	359026937.128	97338.5690854	458	641	68	SANTANDER	LA BELLEZA	LA BELLEZA	CM	ZONA05	DANGA	DANGAZONA05	35902.694	1004709.6225833632	1142775.8548602685
455	CO02	Antioquia	05	05	036	Santa Bárbara	95.0	679	05679	207355764.682	74287.7641865	459	387	05	ANTIOQUIA	SANTA BARBARA	SANTA BARBARA	CM	ZONA06	DAMED	DAMEDZONA06	20735.576	832175.9137328995	1140631.6486097416
456	CO26	Santander	68	68	439	Guavata	100.0	324	68324	72591030.0316	36999.1484816	460	638	68	SANTANDER	GUAVATA	GUAVATA	CM	ZONA05	DANGA	DANGAZONA05	7259.103	1040255.2556356194	1147635.2595971837
457	CO11	Chocó	27	27	289	El Carmen de Atrato	100.0	245	27245	621083048.956	116664.4871	461	281	27	CHOCO	EL CARMEN DE ATRATO	EL CARMEN DE ATRATO	CM	ZONA07	DAMED	DAMEDZONA07	62108.305	761946.1441524557	1131056.278045922
458	CO36	Boyacá	15	15	128	Cerinza	100.0	162	15162	54663671.5044	34151.5425045	462	895	15	BOYACA	CERINZA	CERINZA	CM	ZONA07	DABOG	DABOGZONA07	5466.367	1120665.888520109	1148018.241512592
459	CO36	Boyacá	15	15	116	Paipa	100.0	516	15516	416386002.454	111307.155974	463	915	15	BOYACA	PAIPA	PAIPA	CM	ZONA07	DABOG	DABOGZONA07	41638.6	1099350.4804266014	1133824.2651607182
460	CO36	Boyacá	15	15	114	Duitama	100.0	238	15238	281227522.872	82241.7043712	464	908	15	BOYACA	DUITAMA	DUITAMA	CM	ZONA07	DABOG	DABOGZONA07	28122.752	1109757.8977242035	1139937.9760566435
461	CO02	Antioquia	05	05	066	Montebello	100.0	467	05467	80171680.5765	37380.7445311	465	359	05	ANTIOQUIA	MONTEBELLO	MONTEBELLO	CM	ZONA06	DAMED	DAMEDZONA06	8017.168	839434.1082583343	1145544.465436325
462	CO02	Antioquia	05	05	020	Fredonia	100.0	282	05282	225906371.247	65195.4370714	466	339	05	ANTIOQUIA	FREDONIA	FREDONIA	CM	ZONA06	DAMED	DAMEDZONA06	22590.637	820915.7847017684	1141763.404622588
463	CO36	Boyacá	15	15	128	Santa Rosa de Viterbo	100.0	693	15693	74727086.4299	41842.8801257	467	896	15	BOYACA	SANTA ROSA DE VITERBO	SANTA ROSA DE VITERBO	CM	ZONA07	DABOG	DABOGZONA07	7472.709	1118220.4674587774	1142336.763786441
464	CO02	Antioquia	05	05	060	San Francisco	100.0	652	05652	356977353.309	99929.064482	468	378	05	ANTIOQUIA	SAN FRANCISCO	SAN FRANCISCO	CM	ZONA03	DAMED	DAMEDZONA03	35697.735	900536.4488800194	1139493.2645538617
465	CO36	Boyacá	15	15	128	Beteitiva	100.0	092	15092	128382043.89	49742.7360545	469	872	15	BOYACA	BETEITIVA	BETEITIVA	CM	ZONA09	DABOG	DABOGZONA09	12838.204	1134019.1131842432	1143377.662565046
466	CO36	Boyacá	15	15	143	Togüí	89.0	816	15816	80629090.7033	34681.0397006	470	924	15	BOYACA	TOGUI	TOGUI	CM	ZONA07	DABOG	DABOGZONA07	8062.909	1062818.9091141308	1143271.5661706266
467	CO36	Boyacá	15	15	115	Moniquirá	93.0	469	15469	212843640.735	77778.4214652	471	925	15	BOYACA	MONIQUIRA	MONIQUIRA	CM	ZONA07	DABOG	DABOGZONA07	21284.364	1055726.3501796147	1137604.5507985742
468	CO02	Antioquia	05	05	069	Tarso	100.0	792	05792	140113940.501	49656.0892897	472	396	05	ANTIOQUIA	TARSO	TARSO	CM	ZONA06	DAMED	DAMEDZONA06	14011.394	804435.0979721716	1140742.598031792
469	CO36	Boyacá	15	15	125	Tasco	100.0	790	15790	207635231.585	76593.5449005	473	894	15	BOYACA	TASCO	TASCO	CM	ZONA09	DABOG	DABOGZONA09	20763.523	1146982.5704769113	1138306.463726748
470	CO02	Antioquia	05	05	009	Cuidad Bolivar	92.0	101	05101	410257343.928	81020.8645117	474	314	05	ANTIOQUIA	CIUDAD BOLIVAR	CIUDAD BOLIVAR	CM	ZONA06	DAMED	DAMEDZONA06	41025.734	781228.5735196106	1138135.202368868
471	CO26	Santander	68	68	439	Puente Nacional	100.0	572	68572	257028201.138	71735.5641171	475	656	68	SANTANDER	PUENTE NACIONAL	PUENTE NACIONAL	CM	ZONA05	DANGA	DANGAZONA05	25702.82	1042978.3813941414	1134655.3512635876
472	CO02	Antioquia	05	05	002	Abejorral	100.0	002	05002	507921042.843	98055.6015543	476	294	05	ANTIOQUIA	ABEJORRAL	ABEJORRAL	CM	ZONA03	DAMED	DAMEDZONA03	50792.104	848108.5154789669	1132471.17703437
473	CO02	Antioquia	05	05	040	Sonsón	90.0	756	05756	1303276496.41	287356.806304	477	392	05	ANTIOQUIA	SONSON	SONSON	CM	ZONA03	DAMED	DAMEDZONA03	130327.65	889231.2584218724	1127035.1307277372
474	CO26	Santander	68	68	439	Jesus María	94.0	368	68368	135343213.205	53128.7404809	478	639	68	SANTANDER	JESUS MARIA	JESUS MARIA	CM	ZONA05	DANGA	DANGAZONA05	13534.321	1027206.3238822017	1139429.3073104033
475	CO36	Boyacá	15	15	128	Floresta	100.0	276	15276	98714566.9487	41469.6677586	479	897	15	BOYACA	FLORESTA	FLORESTA	CM	ZONA09	DABOG	DABOGZONA09	9871.457	1125232.0633316205	1136037.3084291676
476	CO36	Boyacá	15	15	147	Otanche	100.0	507	15507	510993440.863	111792.746952	480	984	15	BOYACA	OTANCHE	OTANCHE	CM	ZONA05	DABOG	DABOGZONA05	51099.344	983545.8356791859	1125427.623431762
477	CO02	Antioquia	05	05	062	Pueblorrico	100.0	576	05576	117035349.102	44949.7482348	481	368	05	ANTIOQUIA	PUEBLORRICO	PUEBLORRICO	CM	ZONA06	DAMED	DAMEDZONA06	11703.535	801129.5305246577	1132565.4634974485
478	CO02	Antioquia	05	05	069	Jericó	90.0	368	05368	178098389.591	66334.9160644	482	353	05	ANTIOQUIA	JERICO	JERICO	CM	ZONA06	DAMED	DAMEDZONA06	17809.839	812239.1753744815	1128948.6356094752
479	CO26	Santander	68	68	441	Florián	91.0	271	68271	157628293.389	63300.741254	483	630	68	SANTANDER	FLORIAN	FLORIAN	CM	ZONA05	DANGA	DANGAZONA05	15762.829	1007214.0341172455	1133235.3926713697
480	CO26	Santander	68	68	439	Albania	100.0	020	68020	190570428.491	72345.6770255	484	606	68	SANTANDER	ALBANIA	ALBANIA	CM	ZONA05	DANGA	DANGAZONA05	19057.043	1023961.1827336805	1129565.2667149398
481	CO36	Boyacá	15	15	127	Corrales	100.0	215	15215	63622876.3688	36221.5238039	485	899	15	BOYACA	CORRALES	CORRALES	CM	ZONA09	DABOG	DABOGZONA09	6362.288	1133555.3246077045	1131918.9619097963
482	CO36	Boyacá	15	15	131	Sotaquirá	93.0	763	15763	281823463.872	78590.5868891	486	918	15	BOYACA	SOTAQUIRA	SOTAQUIRA	CM	ZONA07	DABOG	DABOGZONA07	28182.346	1088058.9518525952	1128642.8605108513
483	CO36	Boyacá	15	15	127	Busbanza	100.0	114	15114	15862149.79	15570.2619372	487	898	15	BOYACA	BUSBANZA	BUSBANZA	CM	ZONA09	DABOG	DABOGZONA09	1586.215	1131138.6756285296	1134214.2851787773
484	CO36	Boyacá	15	15	126	Pisba	100.0	550	15550	333284597.829	83002.9507542	488	904	15	BOYACA	PISBA	PISBA	CM	ZONA09	DABOG	DABOGZONA09	33328.46	1174298.5952787693	1123001.4504642596
485	CO02	Antioquia	05	05	036	La Pintada	100.0	390	05390	73327171.1853	43945.2090692	489	1067	05	ANTIOQUIA	LA PINTADA	LA PINTADA	CM	ZONA06	DAMED	DAMEDZONA06	7332.717	828486.9466629266	1126784.4105312391
486	CO36	Boyacá	15	15	142	Arcabuco	100.0	051	15051	163240510.457	64306.1543439	490	869	15	BOYACA	ARCABUCO	ARCABUCO	CM	ZONA07	DABOG	DABOGZONA07	16324.051	1067916.1878682286	1124426.8241093345
487	CO33	Cundinamarca	25	25	250	Yacopí	90.0	885	25885	921919618.892	162413.8342	491	787	25	CUNDINAMARCA	YACOPI	YACOPI	CM	ZONA05	DABOG	DABOGZONA05	92191.962	966000.3707273401	1107791.1004327065
488	CO36	Boyacá	15	15	127	Gámeza	90.0	296	15296	128101413.764	58945.3373411	492	900	15	BOYACA	GAMEZA	GAMEZA	CM	ZONA09	DABOG	DABOGZONA09	12810.141	1146942.706132599	1129507.7762500332
489	CO32	Casanare	85	85	518	Pore	100.0	263	85263	785247940.27	125115.595488	493	858	85	CASANARE	PORE	PORE	CM	ZONA10	DABOG	DABOGZONA10	78524.794	1234399.766663075	1116198.0929438279
490	CO02	Antioquia	05	05	062	Hispania	100.0	353	05353	45679591.7087	30151.9152286	494	349	05	ANTIOQUIA	HISPANIA	HISPANIA	CM	ZONA06	DAMED	DAMEDZONA06	4567.959	793413.1269076433	1129885.502763181
491	CO36	Boyacá	15	15	126	Paya	100.0	533	15533	571146948.807	118951.756992	495	986	15	BOYACA	PAYA	PAYA	CM	ZONA09	DABOG	DABOGZONA09	57114.695	1187502.7442395696	1113921.3374504203
492	CO36	Boyacá	15	15	146	Pauna	100.0	531	15531	279215353.138	80184.4744083	496	976	15	BOYACA	PAUNA	PAUNA	CM	ZONA05	DABOG	DABOGZONA05	27921.535	1006065.6872849307	1119068.7903207396
493	CO02	Antioquia	05	05	068	Támesis	91.0	789	05789	252747210.14	75639.02967	497	394	05	ANTIOQUIA	TAMESIS	TAMESIS	CM	ZONA06	DAMED	DAMEDZONA06	25274.721	818203.9529483549	1118725.1642557494
494	CO02	Antioquia	05	05	009	Betania	100.0	091	05091	225996151.802	79910.91635	498	312	05	ANTIOQUIA	BETANIA	BETANIA	CM	ZONA06	DAMED	DAMEDZONA06	22599.615	783999.2089390606	1123651.5914864626
495	CO36	Boyacá	15	15	142	Gachantivá	94.0	293	15293	89508644.0074	40835.3452803	499	926	15	BOYACA	GACHANTIVA	GACHANTIVA	CM	ZONA07	DABOG	DABOGZONA07	8950.864	1056643.9211197025	1124188.2826187937
